bug_id,area,architecture,recorder_config,benchmark,variant,seed,workload_scale,memory_words,buffer_depth,target,flow,current_status,error_code,first_failure_stage,root_cause,evidence_file,required_for_zero_fail,fix_status,notes
V2ZF-00094,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,failing,5,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00095,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,failing,1,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00096,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,failing,2,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00097,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,failing,3,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00098,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,failing,4,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00099,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,failing,5,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00100,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,1,smoke,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00101,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,2,smoke,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00102,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,3,smoke,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00103,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,4,smoke,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00104,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,5,smoke,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00105,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,1,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00106,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,2,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00107,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,3,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00108,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,4,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00109,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,5,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00110,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,1,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00111,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,2,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00112,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,3,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00113,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,4,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00114,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,5,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00115,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,1,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00116,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,2,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00117,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,3,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00118,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,4,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00119,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,5,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00120,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,1,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00121,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,2,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00122,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,3,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00123,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,4,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00124,PAYLOAD_HASH,v2,hashed,sensor_threshold_bug,fixed,5,stress,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00125,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,1,smoke,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00126,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,2,smoke,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00127,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,3,smoke,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00128,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,4,smoke,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00129,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,5,smoke,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00130,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,1,short,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00131,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,2,short,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00132,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,3,short,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00133,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,4,short,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00134,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,5,short,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00135,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,1,medium,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00136,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,2,medium,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00137,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,3,medium,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00138,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,4,medium,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00139,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,5,medium,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00140,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,1,long,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00141,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,2,long,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00142,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,3,long,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00143,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,4,long,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00144,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,5,long,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00145,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,1,stress,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00146,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,2,stress,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00147,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,3,stress,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00148,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,4,stress,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00149,WORKLOAD_SCALING,v2,hashed,sensor_threshold_bug,no_failure_edge,5,stress,NA,NA,NA,NA,FAIL,UNEXPECTED_FAILURE,replay_status,UNEXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=UNEXPECTED_FAILURE
V2ZF-00150,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,1,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00151,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,2,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00152,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,3,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00153,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,4,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00154,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,5,short,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00155,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,1,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00156,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,2,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00157,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,3,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00158,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,4,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00159,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,5,medium,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00160,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,1,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00161,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,2,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00162,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,3,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00163,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,4,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00164,PAYLOAD_HASH,v2,hashed,interrupt_race_bug,failing,5,long,NA,NA,NA,NA,FAIL,EVENT_MISMATCH,replay_status,hashed payload replaces raw replay payload,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=EVENT_MISMATCH
V2ZF-00165,INTERRUPT_TIMING,v2,hashed,interrupt_race_bug,failing,1,stress,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,interrupt timing/commit mismatch under scaled delay,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00166,INTERRUPT_TIMING,v2,hashed,interrupt_race_bug,failing,2,stress,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,interrupt timing/commit mismatch under scaled delay,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00167,INTERRUPT_TIMING,v2,hashed,interrupt_race_bug,failing,3,stress,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,interrupt timing/commit mismatch under scaled delay,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00168,INTERRUPT_TIMING,v2,hashed,interrupt_race_bug,failing,4,stress,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,interrupt timing/commit mismatch under scaled delay,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00169,INTERRUPT_TIMING,v2,hashed,interrupt_race_bug,failing,5,stress,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,interrupt timing/commit mismatch under scaled delay,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00170,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,1,smoke,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00171,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,2,smoke,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00172,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,3,smoke,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00173,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,4,smoke,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00174,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,5,smoke,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00175,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,1,short,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00176,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,2,short,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00177,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,3,short,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00178,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,4,short,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00179,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,5,short,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00180,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,1,medium,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00181,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,2,medium,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00182,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,3,medium,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00183,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,4,medium,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00184,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,5,medium,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00185,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,1,long,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
V2ZF-00186,WORKLOAD_SCALING,v2,hashed,uart_command_bug,failing,2,long,NA,NA,NA,NA,FAIL,NO_EXPECTED_FAILURE,replay_status,NO_EXPECTED_FAILURE,results/processed/workload_scaling_v2_measured.csv,true,OPEN,error_code=NO_EXPECTED_FAILURE
