architecture,recorder_config,benchmark,variant,seed,workload_scale,measured_or_estimated,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,event_rate_per_kinst,cycles_to_failure,commits_to_failure,property_id,replay_status,final_signature_match,event_match,overflow,notes
v2,hashed,uart_command_bug,failing,4,medium,MEASURED,compiler_c_scaled,true,5959,1299,2,16,1.539646,5959,1299,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,5,medium,MEASURED,compiler_c_scaled,true,5959,1299,2,16,1.539646,5959,1299,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,1,long,MEASURED,compiler_c_scaled,true,23623,5139,2,16,0.389181,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,2,long,MEASURED,compiler_c_scaled,true,23623,5139,2,16,0.389181,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,3,long,MEASURED,compiler_c_scaled,true,23623,5139,2,16,0.389181,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,4,long,MEASURED,compiler_c_scaled,true,23623,5139,2,16,0.389181,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,5,long,MEASURED,compiler_c_scaled,true,23623,5139,2,16,0.389181,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,1,stress,MEASURED,compiler_c_scaled,true,94279,20499,2,16,0.097566,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,2,stress,MEASURED,compiler_c_scaled,true,94279,20499,2,16,0.097566,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,3,stress,MEASURED,compiler_c_scaled,true,94279,20499,2,16,0.097566,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,4,stress,MEASURED,compiler_c_scaled,true,94279,20499,2,16,0.097566,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,failing,5,stress,MEASURED,compiler_c_scaled,true,94279,20499,2,16,0.097566,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,hashed,uart_command_bug,fixed,1,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,2,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,3,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,4,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,5,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,1,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,2,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,3,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,4,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,5,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,1,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,2,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,3,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,4,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,5,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,1,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,2,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,3,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,4,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,5,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,1,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,2,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,3,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,4,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,fixed,5,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,1,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,2,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,3,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,4,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,5,smoke,MEASURED,compiler_c_scaled,true,5000,1661,1,8,0.602047,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,1,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,2,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,3,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,4,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,5,short,MEASURED,compiler_c_scaled,true,10000,3158,1,8,0.316656,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,1,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,2,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,3,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,4,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,5,medium,MEASURED,compiler_c_scaled,true,50000,15979,1,8,0.062582,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,1,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,2,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,3,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,4,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,5,long,MEASURED,compiler_c_scaled,true,100000,30598,1,8,0.032682,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,1,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,2,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,3,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,4,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,uart_command_bug,no_failure_edge,5,stress,MEASURED,compiler_c_scaled,true,200000,55739,1,8,0.017941,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,1,smoke,MEASURED,compiler_c_scaled,true,105,26,1,8,38.461538,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,2,smoke,MEASURED,compiler_c_scaled,true,105,26,1,8,38.461538,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,3,smoke,MEASURED,compiler_c_scaled,true,105,26,1,8,38.461538,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,4,smoke,MEASURED,compiler_c_scaled,true,105,26,1,8,38.461538,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,5,smoke,MEASURED,compiler_c_scaled,true,105,26,1,8,38.461538,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,1,short,MEASURED,compiler_c_scaled,true,1581,348,1,8,2.873563,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,2,short,MEASURED,compiler_c_scaled,true,1581,348,1,8,2.873563,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,3,short,MEASURED,compiler_c_scaled,true,1581,348,1,8,2.873563,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,4,short,MEASURED,compiler_c_scaled,true,1581,348,1,8,2.873563,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,5,short,MEASURED,compiler_c_scaled,true,1581,348,1,8,2.873563,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,1,medium,MEASURED,compiler_c_scaled,true,5997,1308,1,8,0.764526,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,2,medium,MEASURED,compiler_c_scaled,true,5997,1308,1,8,0.764526,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,3,medium,MEASURED,compiler_c_scaled,true,5997,1308,1,8,0.764526,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,4,medium,MEASURED,compiler_c_scaled,true,5997,1308,1,8,0.764526,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,5,medium,MEASURED,compiler_c_scaled,true,5997,1308,1,8,0.764526,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,1,long,MEASURED,compiler_c_scaled,true,23661,5148,1,8,0.194250,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,2,long,MEASURED,compiler_c_scaled,true,23661,5148,1,8,0.194250,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,3,long,MEASURED,compiler_c_scaled,true,23661,5148,1,8,0.194250,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,4,long,MEASURED,compiler_c_scaled,true,23661,5148,1,8,0.194250,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,5,long,MEASURED,compiler_c_scaled,true,23661,5148,1,8,0.194250,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,1,stress,MEASURED,compiler_c_scaled,true,94317,20508,1,8,0.048761,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,2,stress,MEASURED,compiler_c_scaled,true,94317,20508,1,8,0.048761,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,3,stress,MEASURED,compiler_c_scaled,true,94317,20508,1,8,0.048761,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,4,stress,MEASURED,compiler_c_scaled,true,94317,20508,1,8,0.048761,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,failing,5,stress,MEASURED,compiler_c_scaled,true,94317,20508,1,8,0.048761,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,1,smoke,MEASURED,compiler_c_scaled,true,5000,1655,8,64,4.833837,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,2,smoke,MEASURED,compiler_c_scaled,true,5000,1655,8,64,4.833837,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,3,smoke,MEASURED,compiler_c_scaled,true,5000,1655,8,64,4.833837,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,4,smoke,MEASURED,compiler_c_scaled,true,5000,1655,8,64,4.833837,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,5,smoke,MEASURED,compiler_c_scaled,true,5000,1655,8,64,4.833837,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,1,short,MEASURED,compiler_c_scaled,true,10000,3152,8,64,2.538071,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,2,short,MEASURED,compiler_c_scaled,true,10000,3152,8,64,2.538071,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,3,short,MEASURED,compiler_c_scaled,true,10000,3152,8,64,2.538071,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,4,short,MEASURED,compiler_c_scaled,true,10000,3152,8,64,2.538071,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,5,short,MEASURED,compiler_c_scaled,true,10000,3152,8,64,2.538071,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,1,medium,MEASURED,compiler_c_scaled,true,50000,15973,8,64,0.500845,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,2,medium,MEASURED,compiler_c_scaled,true,50000,15973,8,64,0.500845,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,3,medium,MEASURED,compiler_c_scaled,true,50000,15973,8,64,0.500845,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,4,medium,MEASURED,compiler_c_scaled,true,50000,15973,8,64,0.500845,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,5,medium,MEASURED,compiler_c_scaled,true,50000,15973,8,64,0.500845,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,1,long,MEASURED,compiler_c_scaled,true,100000,30592,8,64,0.261506,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,2,long,MEASURED,compiler_c_scaled,true,100000,30592,8,64,0.261506,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,3,long,MEASURED,compiler_c_scaled,true,100000,30592,8,64,0.261506,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,4,long,MEASURED,compiler_c_scaled,true,100000,30592,8,64,0.261506,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,5,long,MEASURED,compiler_c_scaled,true,100000,30592,8,64,0.261506,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,1,stress,MEASURED,compiler_c_scaled,true,200000,55733,8,64,0.143542,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,2,stress,MEASURED,compiler_c_scaled,true,200000,55733,8,64,0.143542,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,3,stress,MEASURED,compiler_c_scaled,true,200000,55733,8,64,0.143542,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,4,stress,MEASURED,compiler_c_scaled,true,200000,55733,8,64,0.143542,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,fixed,5,stress,MEASURED,compiler_c_scaled,true,200000,55733,8,64,0.143542,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,hashed,watchdog_timeout_bug,no_failure_edge,1,smoke,MEASURED,compiler_c_scaled,true,5000,1660,2,16,1.204819,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,2,smoke,MEASURED,compiler_c_scaled,true,5000,1660,2,16,1.204819,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,3,smoke,MEASURED,compiler_c_scaled,true,5000,1660,2,16,1.204819,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,4,smoke,MEASURED,compiler_c_scaled,true,5000,1660,2,16,1.204819,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,5,smoke,MEASURED,compiler_c_scaled,true,5000,1660,2,16,1.204819,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,1,short,MEASURED,compiler_c_scaled,true,10000,3157,2,16,0.633513,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,2,short,MEASURED,compiler_c_scaled,true,10000,3157,2,16,0.633513,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,3,short,MEASURED,compiler_c_scaled,true,10000,3157,2,16,0.633513,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,4,short,MEASURED,compiler_c_scaled,true,10000,3157,2,16,0.633513,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,5,short,MEASURED,compiler_c_scaled,true,10000,3157,2,16,0.633513,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,1,medium,MEASURED,compiler_c_scaled,true,50000,15978,2,16,0.125172,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,2,medium,MEASURED,compiler_c_scaled,true,50000,15978,2,16,0.125172,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,3,medium,MEASURED,compiler_c_scaled,true,50000,15978,2,16,0.125172,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,4,medium,MEASURED,compiler_c_scaled,true,50000,15978,2,16,0.125172,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,5,medium,MEASURED,compiler_c_scaled,true,50000,15978,2,16,0.125172,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,1,long,MEASURED,compiler_c_scaled,true,100000,30597,2,16,0.065366,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,2,long,MEASURED,compiler_c_scaled,true,100000,30597,2,16,0.065366,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,3,long,MEASURED,compiler_c_scaled,true,100000,30597,2,16,0.065366,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,4,long,MEASURED,compiler_c_scaled,true,100000,30597,2,16,0.065366,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,5,long,MEASURED,compiler_c_scaled,true,100000,30597,2,16,0.065366,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,1,stress,MEASURED,compiler_c_scaled,true,200000,55738,2,16,0.035882,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,2,stress,MEASURED,compiler_c_scaled,true,200000,55738,2,16,0.035882,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,3,stress,MEASURED,compiler_c_scaled,true,200000,55738,2,16,0.035882,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,4,stress,MEASURED,compiler_c_scaled,true,200000,55738,2,16,0.035882,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,hashed,watchdog_timeout_bug,no_failure_edge,5,stress,MEASURED,compiler_c_scaled,true,200000,55738,2,16,0.035882,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
