benchmark,variant,seed,workload_scale,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,event_rate_per_kinst,cycles_to_failure,commits_to_failure,property_id,replay_status,final_signature_match,event_match,overflow,notes
watchdog_timeout_bug,fixed,5,medium,compiler_c_scaled,true,50000,15975,256,5376,16.025039,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,1,long,compiler_c_scaled,true,100000,30594,256,5376,8.367654,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,2,long,compiler_c_scaled,true,100000,30594,256,5376,8.367654,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,3,long,compiler_c_scaled,true,100000,30594,256,5376,8.367654,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,4,long,compiler_c_scaled,true,100000,30594,256,5376,8.367654,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,5,long,compiler_c_scaled,true,100000,30594,256,5376,8.367654,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,1,stress,compiler_c_scaled,true,200000,55735,256,5376,4.593164,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,2,stress,compiler_c_scaled,true,200000,55735,256,5376,4.593164,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,3,stress,compiler_c_scaled,true,200000,55735,256,5376,4.593164,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,4,stress,compiler_c_scaled,true,200000,55735,256,5376,4.593164,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,fixed,5,stress,compiler_c_scaled,true,200000,55735,256,5376,4.593164,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,1,smoke,compiler_c_scaled,true,5000,1660,256,5376,154.216867,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,2,smoke,compiler_c_scaled,true,5000,1660,256,5376,154.216867,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,3,smoke,compiler_c_scaled,true,5000,1660,256,5376,154.216867,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,4,smoke,compiler_c_scaled,true,5000,1660,256,5376,154.216867,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,5,smoke,compiler_c_scaled,true,5000,1660,256,5376,154.216867,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,1,short,compiler_c_scaled,true,10000,3157,256,5376,81.089642,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,2,short,compiler_c_scaled,true,10000,3157,256,5376,81.089642,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,3,short,compiler_c_scaled,true,10000,3157,256,5376,81.089642,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,4,short,compiler_c_scaled,true,10000,3157,256,5376,81.089642,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,5,short,compiler_c_scaled,true,10000,3157,256,5376,81.089642,NA,NA,0,PASS,PASS,PASS,true,record/replay complete
watchdog_timeout_bug,no_failure_edge,1,medium,compiler_c_scaled,true,50000,15978,256,5376,16.022030,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,2,medium,compiler_c_scaled,true,50000,15978,256,5376,16.022030,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,3,medium,compiler_c_scaled,true,50000,15978,256,5376,16.022030,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,4,medium,compiler_c_scaled,true,50000,15978,256,5376,16.022030,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,5,medium,compiler_c_scaled,true,50000,15978,256,5376,16.022030,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,1,long,compiler_c_scaled,true,100000,30597,256,5376,8.366833,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,2,long,compiler_c_scaled,true,100000,30597,256,5376,8.366833,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,3,long,compiler_c_scaled,true,100000,30597,256,5376,8.366833,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,4,long,compiler_c_scaled,true,100000,30597,256,5376,8.366833,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,5,long,compiler_c_scaled,true,100000,30597,256,5376,8.366833,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,1,stress,compiler_c_scaled,true,200000,55738,256,5376,4.592917,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,2,stress,compiler_c_scaled,true,200000,55738,256,5376,4.592917,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,3,stress,compiler_c_scaled,true,200000,55738,256,5376,4.592917,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,4,stress,compiler_c_scaled,true,200000,55738,256,5376,4.592917,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
watchdog_timeout_bug,no_failure_edge,5,stress,compiler_c_scaled,true,200000,55738,256,5376,4.592917,NA,NA,0,FAIL,PASS,FAIL,true,error_code=REPLAY_STIMULUS
