benchmark,variant,seed,workload_scale,baseline,bytes,events,replay_success,property_match,final_signature_match,event_match,reduction_vs_full_instruction_pct,reduction_vs_full_commit_pct,reduction_vs_snapshot_pct,diagnostic_context_available,notes
interrupt_race_bug,failing,1,smoke,replaycapsule_with_diagnostics,145,5,true,PASS,PASS,PASS,-20.83,39.58,96.46,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,1,smoke,replaycapsule_with_payload_hashes,125,5,true,PASS,PASS,PASS,-4.17,47.92,96.95,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,2,smoke,full_instruction_trace,120,15,false,NA,NA,NA,0.00,50.00,97.07,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,2,smoke,full_commit_trace,240,15,false,NA,NA,NA,-100.00,0.00,94.14,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,2,smoke,pc_only_trace,60,15,false,NA,NA,NA,50.00,75.00,98.54,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,2,smoke,branch_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,2,smoke,load_store_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,2,smoke,mmio_only_trace,12,1,false,NA,NA,NA,90.00,95.00,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,2,smoke,interrupt_only_trace,12,1,false,NA,NA,NA,90.00,95.00,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,2,smoke,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,2,smoke,snapshot_at_failure,4096,1,false,NA,NA,NA,-3313.33,-1606.67,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,2,smoke,replaycapsule_core,105,5,true,PASS,PASS,PASS,12.50,56.25,97.44,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,2,smoke,replaycapsule_with_diagnostics,145,5,true,PASS,PASS,PASS,-20.83,39.58,96.46,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,2,smoke,replaycapsule_with_payload_hashes,125,5,true,PASS,PASS,PASS,-4.17,47.92,96.95,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,3,smoke,full_instruction_trace,120,15,false,NA,NA,NA,0.00,50.00,97.07,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,3,smoke,full_commit_trace,240,15,false,NA,NA,NA,-100.00,0.00,94.14,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,3,smoke,pc_only_trace,60,15,false,NA,NA,NA,50.00,75.00,98.54,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,3,smoke,branch_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,3,smoke,load_store_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,3,smoke,mmio_only_trace,12,1,false,NA,NA,NA,90.00,95.00,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,3,smoke,interrupt_only_trace,12,1,false,NA,NA,NA,90.00,95.00,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,3,smoke,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,3,smoke,snapshot_at_failure,4096,1,false,NA,NA,NA,-3313.33,-1606.67,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,3,smoke,replaycapsule_core,105,5,true,PASS,PASS,PASS,12.50,56.25,97.44,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,3,smoke,replaycapsule_with_diagnostics,145,5,true,PASS,PASS,PASS,-20.83,39.58,96.46,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,3,smoke,replaycapsule_with_payload_hashes,125,5,true,PASS,PASS,PASS,-4.17,47.92,96.95,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,4,smoke,full_instruction_trace,120,15,false,NA,NA,NA,0.00,50.00,97.07,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,4,smoke,full_commit_trace,240,15,false,NA,NA,NA,-100.00,0.00,94.14,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,4,smoke,pc_only_trace,60,15,false,NA,NA,NA,50.00,75.00,98.54,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,4,smoke,branch_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,4,smoke,load_store_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,4,smoke,mmio_only_trace,12,1,false,NA,NA,NA,90.00,95.00,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,4,smoke,interrupt_only_trace,12,1,false,NA,NA,NA,90.00,95.00,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,4,smoke,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,4,smoke,snapshot_at_failure,4096,1,false,NA,NA,NA,-3313.33,-1606.67,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,4,smoke,replaycapsule_core,105,5,true,PASS,PASS,PASS,12.50,56.25,97.44,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,4,smoke,replaycapsule_with_diagnostics,145,5,true,PASS,PASS,PASS,-20.83,39.58,96.46,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,4,smoke,replaycapsule_with_payload_hashes,125,5,true,PASS,PASS,PASS,-4.17,47.92,96.95,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,5,smoke,full_instruction_trace,120,15,false,NA,NA,NA,0.00,50.00,97.07,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,5,smoke,full_commit_trace,240,15,false,NA,NA,NA,-100.00,0.00,94.14,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,5,smoke,pc_only_trace,60,15,false,NA,NA,NA,50.00,75.00,98.54,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,5,smoke,branch_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,5,smoke,load_store_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,5,smoke,mmio_only_trace,12,1,false,NA,NA,NA,90.00,95.00,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,5,smoke,interrupt_only_trace,12,1,false,NA,NA,NA,90.00,95.00,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,5,smoke,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,80.00,90.00,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,5,smoke,snapshot_at_failure,4096,1,false,NA,NA,NA,-3313.33,-1606.67,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,5,smoke,replaycapsule_core,105,5,true,PASS,PASS,PASS,12.50,56.25,97.44,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,5,smoke,replaycapsule_with_diagnostics,145,5,true,PASS,PASS,PASS,-20.83,39.58,96.46,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,5,smoke,replaycapsule_with_payload_hashes,125,5,true,PASS,PASS,PASS,-4.17,47.92,96.95,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,1,short,full_instruction_trace,2704,338,false,NA,NA,NA,0.00,50.00,33.98,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,1,short,full_commit_trace,5408,338,false,NA,NA,NA,-100.00,0.00,-32.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,1,short,pc_only_trace,1352,338,false,NA,NA,NA,50.00,75.00,66.99,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,1,short,branch_trace,780,65,false,NA,NA,NA,71.15,85.58,80.96,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,1,short,load_store_trace,792,66,false,NA,NA,NA,70.71,85.36,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,1,short,mmio_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,1,short,interrupt_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,1,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.11,99.56,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,1,short,snapshot_at_failure,4096,1,false,NA,NA,NA,-51.48,24.26,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,1,short,replaycapsule_core,2772,132,true,PASS,PASS,PASS,-2.51,48.74,32.32,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,1,short,replaycapsule_with_diagnostics,3828,132,true,PASS,PASS,PASS,-41.57,29.22,6.54,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,1,short,replaycapsule_with_payload_hashes,3300,132,true,PASS,PASS,PASS,-22.04,38.98,19.43,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,2,short,full_instruction_trace,2704,338,false,NA,NA,NA,0.00,50.00,33.98,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,2,short,full_commit_trace,5408,338,false,NA,NA,NA,-100.00,0.00,-32.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,2,short,pc_only_trace,1352,338,false,NA,NA,NA,50.00,75.00,66.99,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,2,short,branch_trace,780,65,false,NA,NA,NA,71.15,85.58,80.96,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,2,short,load_store_trace,792,66,false,NA,NA,NA,70.71,85.36,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,2,short,mmio_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,2,short,interrupt_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,2,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.11,99.56,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,2,short,snapshot_at_failure,4096,1,false,NA,NA,NA,-51.48,24.26,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,2,short,replaycapsule_core,2772,132,true,PASS,PASS,PASS,-2.51,48.74,32.32,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,2,short,replaycapsule_with_diagnostics,3828,132,true,PASS,PASS,PASS,-41.57,29.22,6.54,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,2,short,replaycapsule_with_payload_hashes,3300,132,true,PASS,PASS,PASS,-22.04,38.98,19.43,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,3,short,full_instruction_trace,2704,338,false,NA,NA,NA,0.00,50.00,33.98,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,3,short,full_commit_trace,5408,338,false,NA,NA,NA,-100.00,0.00,-32.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,3,short,pc_only_trace,1352,338,false,NA,NA,NA,50.00,75.00,66.99,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,3,short,branch_trace,780,65,false,NA,NA,NA,71.15,85.58,80.96,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,3,short,load_store_trace,792,66,false,NA,NA,NA,70.71,85.36,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,3,short,mmio_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,3,short,interrupt_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,3,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.11,99.56,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,3,short,snapshot_at_failure,4096,1,false,NA,NA,NA,-51.48,24.26,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,3,short,replaycapsule_core,2772,132,true,PASS,PASS,PASS,-2.51,48.74,32.32,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,3,short,replaycapsule_with_diagnostics,3828,132,true,PASS,PASS,PASS,-41.57,29.22,6.54,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,3,short,replaycapsule_with_payload_hashes,3300,132,true,PASS,PASS,PASS,-22.04,38.98,19.43,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,4,short,full_instruction_trace,2704,338,false,NA,NA,NA,0.00,50.00,33.98,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,4,short,full_commit_trace,5408,338,false,NA,NA,NA,-100.00,0.00,-32.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,4,short,pc_only_trace,1352,338,false,NA,NA,NA,50.00,75.00,66.99,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,4,short,branch_trace,780,65,false,NA,NA,NA,71.15,85.58,80.96,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,4,short,load_store_trace,792,66,false,NA,NA,NA,70.71,85.36,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,4,short,mmio_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,4,short,interrupt_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,4,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.11,99.56,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,4,short,snapshot_at_failure,4096,1,false,NA,NA,NA,-51.48,24.26,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,4,short,replaycapsule_core,2772,132,true,PASS,PASS,PASS,-2.51,48.74,32.32,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,4,short,replaycapsule_with_diagnostics,3828,132,true,PASS,PASS,PASS,-41.57,29.22,6.54,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,4,short,replaycapsule_with_payload_hashes,3300,132,true,PASS,PASS,PASS,-22.04,38.98,19.43,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,5,short,full_instruction_trace,2704,338,false,NA,NA,NA,0.00,50.00,33.98,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,5,short,full_commit_trace,5408,338,false,NA,NA,NA,-100.00,0.00,-32.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,5,short,pc_only_trace,1352,338,false,NA,NA,NA,50.00,75.00,66.99,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,5,short,branch_trace,780,65,false,NA,NA,NA,71.15,85.58,80.96,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,5,short,load_store_trace,792,66,false,NA,NA,NA,70.71,85.36,80.66,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,5,short,mmio_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,5,short,interrupt_only_trace,12,1,false,NA,NA,NA,99.56,99.78,99.71,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,5,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.11,99.56,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,5,short,snapshot_at_failure,4096,1,false,NA,NA,NA,-51.48,24.26,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,5,short,replaycapsule_core,2772,132,true,PASS,PASS,PASS,-2.51,48.74,32.32,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,5,short,replaycapsule_with_diagnostics,3828,132,true,PASS,PASS,PASS,-41.57,29.22,6.54,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,5,short,replaycapsule_with_payload_hashes,3300,132,true,PASS,PASS,PASS,-22.04,38.98,19.43,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,1,medium,full_instruction_trace,10384,1298,false,NA,NA,NA,0.00,50.00,-153.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,1,medium,full_commit_trace,20768,1298,false,NA,NA,NA,-100.00,0.00,-407.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,1,medium,pc_only_trace,5192,1298,false,NA,NA,NA,50.00,75.00,-26.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,1,medium,branch_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,1,medium,load_store_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,1,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,1,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,1,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,1,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,60.55,80.28,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,1,medium,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,48.23,74.11,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,1,medium,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,28.51,64.25,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,1,medium,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,38.37,69.18,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,2,medium,full_instruction_trace,10384,1298,false,NA,NA,NA,0.00,50.00,-153.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,2,medium,full_commit_trace,20768,1298,false,NA,NA,NA,-100.00,0.00,-407.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,2,medium,pc_only_trace,5192,1298,false,NA,NA,NA,50.00,75.00,-26.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,2,medium,branch_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,2,medium,load_store_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,2,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,2,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,2,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,2,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,60.55,80.28,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,2,medium,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,48.23,74.11,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,2,medium,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,28.51,64.25,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,2,medium,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,38.37,69.18,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,3,medium,full_instruction_trace,10384,1298,false,NA,NA,NA,0.00,50.00,-153.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,3,medium,full_commit_trace,20768,1298,false,NA,NA,NA,-100.00,0.00,-407.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,3,medium,pc_only_trace,5192,1298,false,NA,NA,NA,50.00,75.00,-26.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,3,medium,branch_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,3,medium,load_store_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,3,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,3,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,3,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,3,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,60.55,80.28,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,3,medium,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,48.23,74.11,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,3,medium,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,28.51,64.25,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,3,medium,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,38.37,69.18,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,4,medium,full_instruction_trace,10384,1298,false,NA,NA,NA,0.00,50.00,-153.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,4,medium,full_commit_trace,20768,1298,false,NA,NA,NA,-100.00,0.00,-407.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,4,medium,pc_only_trace,5192,1298,false,NA,NA,NA,50.00,75.00,-26.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,4,medium,branch_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,4,medium,load_store_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,4,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,4,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,4,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,4,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,60.55,80.28,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,4,medium,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,48.23,74.11,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,4,medium,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,28.51,64.25,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,4,medium,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,38.37,69.18,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,5,medium,full_instruction_trace,10384,1298,false,NA,NA,NA,0.00,50.00,-153.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,5,medium,full_commit_trace,20768,1298,false,NA,NA,NA,-100.00,0.00,-407.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,5,medium,pc_only_trace,5192,1298,false,NA,NA,NA,50.00,75.00,-26.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,5,medium,branch_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
