benchmark,variant,seed,workload_scale,buffer_depth,measured_buffer_depth,events,capsule_bytes,overflow,replay_available,replay_status,cycles_to_failure,commits_to_failure,notes
sensor_threshold_bug,failing,2,short,16384,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,4,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,8,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,16,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,32,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,64,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,128,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,256,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,512,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,1024,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,2048,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,4096,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,8192,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,3,short,16384,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,4,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,8,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,16,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,32,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,64,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,128,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,256,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,512,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,1024,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,2048,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,4096,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,8192,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,4,short,16384,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,4,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,8,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,16,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,32,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,64,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,128,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,256,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,512,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,1024,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,2048,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,short,4096,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
