architecture,recorder_config,benchmark,variant,seed,workload_scale,buffer_depth,measured_or_estimated,events,capsule_bytes,overflow,replay_status,notes
v2,hashed,watchdog_timeout_bug,no_failure_edge,2,long,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,hashed,watchdog_timeout_bug,no_failure_edge,3,long,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,hashed,watchdog_timeout_bug,no_failure_edge,4,long,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,hashed,watchdog_timeout_bug,no_failure_edge,5,long,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,hashed,watchdog_timeout_bug,no_failure_edge,1,stress,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,hashed,watchdog_timeout_bug,no_failure_edge,2,stress,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,hashed,watchdog_timeout_bug,no_failure_edge,3,stress,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,hashed,watchdog_timeout_bug,no_failure_edge,4,stress,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,hashed,watchdog_timeout_bug,no_failure_edge,5,stress,256,MEASURED,2,16,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,1,smoke,256,MEASURED,43,344,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,2,smoke,256,MEASURED,43,344,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,3,smoke,256,MEASURED,43,344,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,4,smoke,256,MEASURED,43,344,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,5,smoke,256,MEASURED,43,344,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,1,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,2,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,3,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,4,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,5,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,1,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,2,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,3,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,4,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,5,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,1,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,2,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,3,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,4,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,5,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,1,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,2,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,3,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,4,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,failing,5,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,1,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,2,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,3,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,4,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,5,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,1,short,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,2,short,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,3,short,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,4,short,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,5,short,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,1,medium,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,2,medium,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,3,medium,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,4,medium,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,5,medium,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,1,long,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,2,long,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,3,long,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,4,long,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,5,long,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,1,stress,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,2,stress,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,3,stress,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,4,stress,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,fixed,5,stress,256,MEASURED,243,1944,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,1,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,2,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,3,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,4,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,5,smoke,256,MEASURED,240,1920,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,1,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,2,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,3,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,4,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,5,short,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,1,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,2,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,3,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,4,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,5,medium,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,1,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,2,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,3,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,4,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,5,long,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,1,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,2,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,3,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,4,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,sensor_threshold_bug,no_failure_edge,5,stress,256,MEASURED,241,1928,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,1,smoke,256,MEASURED,19,152,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,2,smoke,256,MEASURED,19,152,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,3,smoke,256,MEASURED,19,152,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,4,smoke,256,MEASURED,19,152,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,5,smoke,256,MEASURED,19,152,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,1,short,256,MEASURED,242,1936,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,2,short,256,MEASURED,242,1936,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,3,short,256,MEASURED,242,1936,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,4,short,256,MEASURED,242,1936,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,5,short,256,MEASURED,242,1936,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,1,medium,256,MEASURED,242,1936,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,2,medium,256,MEASURED,242,1936,false,PASS,measured with current full-core simulator buffer depth 256
v2,full,interrupt_race_bug,failing,3,medium,256,MEASURED,242,1936,false,PASS,measured with current full-core simulator buffer depth 256
