benchmark,variant,seed,workload_scale,buffer_depth,events,capsule_bytes,overflow,replay_available,replay_status,cycles_to_failure,commits_to_failure,notes
sensor_threshold_bug,failing,4,medium,4,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,medium,8,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,medium,16,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,medium,32,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,medium,64,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,medium,128,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,medium,256,256,5376,false,false,FAIL,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,medium,4,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,medium,8,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,medium,16,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,medium,32,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,medium,64,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,medium,128,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,medium,256,256,5376,false,false,FAIL,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,long,4,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,long,8,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,long,16,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,long,32,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,long,64,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,long,128,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,long,256,256,5376,false,false,FAIL,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,long,4,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,long,8,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,long,16,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,long,32,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,long,64,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,long,128,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,long,256,256,5376,false,false,FAIL,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,long,4,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,long,8,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,long,16,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,long,32,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,long,64,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,long,128,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,long,256,256,5376,false,false,FAIL,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,long,4,256,5376,true,false,OVERFLOW,23687,5154,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
