architecture,recorder_config,benchmark,variant,seed,workload_scale,baseline,bytes,events,measured_or_estimated,replay_success,property_match,final_signature_match,event_match,reduction_vs_full_instruction_pct,reduction_vs_full_commit_pct,reduction_vs_snapshot_pct,diagnostic_context_available,notes
v2,diagnostic,uart_command_bug,failing,1,smoke,v2_diagnostic,64,4,estimated,NA,NA,NA,NA,52.94,76.47,98.44,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,uart_command_bug,failing,1,smoke,v2_full,96,5,estimated,NA,NA,NA,NA,29.41,64.71,97.66,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,full_instruction_trace,136,17,estimated,NA,NA,NA,NA,0.00,50.00,96.68,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,full_commit_trace,272,17,estimated,NA,NA,NA,NA,-100.00,0.00,93.36,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,pc_only_trace,68,17,estimated,NA,NA,NA,NA,50.00,75.00,98.34,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,branch_trace,24,2,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,load_store_trace,24,2,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,mmio_only_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,interrupt_only_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,interrupt_plus_mmio_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,smoke,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,-2911.76,-1405.88,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,uart_command_bug,failing,2,smoke,v1_replaycapsule_full,105,5,measured,true,PASS,PASS,PASS,22.79,61.40,97.44,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,uart_command_bug,failing,2,smoke,v2_minimal,24,1,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,uart_command_bug,failing,2,smoke,v2_core,32,2,estimated,NA,NA,NA,NA,76.47,88.24,99.22,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,uart_command_bug,failing,2,smoke,v2_hashed,32,2,estimated,NA,NA,NA,NA,76.47,88.24,99.22,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,uart_command_bug,failing,2,smoke,v2_diagnostic,64,4,estimated,NA,NA,NA,NA,52.94,76.47,98.44,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,uart_command_bug,failing,2,smoke,v2_full,96,5,estimated,NA,NA,NA,NA,29.41,64.71,97.66,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,full_instruction_trace,136,17,estimated,NA,NA,NA,NA,0.00,50.00,96.68,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,full_commit_trace,272,17,estimated,NA,NA,NA,NA,-100.00,0.00,93.36,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,pc_only_trace,68,17,estimated,NA,NA,NA,NA,50.00,75.00,98.34,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,branch_trace,24,2,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,load_store_trace,24,2,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,mmio_only_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,interrupt_only_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,interrupt_plus_mmio_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,smoke,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,-2911.76,-1405.88,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,uart_command_bug,failing,3,smoke,v1_replaycapsule_full,105,5,measured,true,PASS,PASS,PASS,22.79,61.40,97.44,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,uart_command_bug,failing,3,smoke,v2_minimal,24,1,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,uart_command_bug,failing,3,smoke,v2_core,32,2,estimated,NA,NA,NA,NA,76.47,88.24,99.22,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,uart_command_bug,failing,3,smoke,v2_hashed,32,2,estimated,NA,NA,NA,NA,76.47,88.24,99.22,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,uart_command_bug,failing,3,smoke,v2_diagnostic,64,4,estimated,NA,NA,NA,NA,52.94,76.47,98.44,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,uart_command_bug,failing,3,smoke,v2_full,96,5,estimated,NA,NA,NA,NA,29.41,64.71,97.66,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,full_instruction_trace,136,17,estimated,NA,NA,NA,NA,0.00,50.00,96.68,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,full_commit_trace,272,17,estimated,NA,NA,NA,NA,-100.00,0.00,93.36,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,pc_only_trace,68,17,estimated,NA,NA,NA,NA,50.00,75.00,98.34,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,branch_trace,24,2,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,load_store_trace,24,2,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,mmio_only_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,interrupt_only_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,interrupt_plus_mmio_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,smoke,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,-2911.76,-1405.88,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,uart_command_bug,failing,4,smoke,v1_replaycapsule_full,105,5,measured,true,PASS,PASS,PASS,22.79,61.40,97.44,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,uart_command_bug,failing,4,smoke,v2_minimal,24,1,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,uart_command_bug,failing,4,smoke,v2_core,32,2,estimated,NA,NA,NA,NA,76.47,88.24,99.22,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,uart_command_bug,failing,4,smoke,v2_hashed,32,2,estimated,NA,NA,NA,NA,76.47,88.24,99.22,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,uart_command_bug,failing,4,smoke,v2_diagnostic,64,4,estimated,NA,NA,NA,NA,52.94,76.47,98.44,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,uart_command_bug,failing,4,smoke,v2_full,96,5,estimated,NA,NA,NA,NA,29.41,64.71,97.66,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,full_instruction_trace,136,17,estimated,NA,NA,NA,NA,0.00,50.00,96.68,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,full_commit_trace,272,17,estimated,NA,NA,NA,NA,-100.00,0.00,93.36,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,pc_only_trace,68,17,estimated,NA,NA,NA,NA,50.00,75.00,98.34,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,branch_trace,24,2,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,load_store_trace,24,2,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,mmio_only_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,interrupt_only_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,interrupt_plus_mmio_trace,12,1,estimated,NA,NA,NA,NA,91.18,95.59,99.71,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,5,smoke,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,-2911.76,-1405.88,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,uart_command_bug,failing,5,smoke,v1_replaycapsule_full,105,5,measured,true,PASS,PASS,PASS,22.79,61.40,97.44,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,uart_command_bug,failing,5,smoke,v2_minimal,24,1,estimated,NA,NA,NA,NA,82.35,91.18,99.41,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,uart_command_bug,failing,5,smoke,v2_core,32,2,estimated,NA,NA,NA,NA,76.47,88.24,99.22,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,uart_command_bug,failing,5,smoke,v2_hashed,32,2,estimated,NA,NA,NA,NA,76.47,88.24,99.22,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,uart_command_bug,failing,5,smoke,v2_diagnostic,64,4,estimated,NA,NA,NA,NA,52.94,76.47,98.44,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,uart_command_bug,failing,5,smoke,v2_full,96,5,estimated,NA,NA,NA,NA,29.41,64.71,97.66,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,full_instruction_trace,2712,339,estimated,NA,NA,NA,NA,0.00,50.00,33.79,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,full_commit_trace,5424,339,estimated,NA,NA,NA,NA,-100.00,0.00,-32.42,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,pc_only_trace,1356,339,estimated,NA,NA,NA,NA,50.00,75.00,66.89,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,branch_trace,504,42,estimated,NA,NA,NA,NA,81.42,90.71,87.70,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,load_store_trace,792,66,estimated,NA,NA,NA,NA,70.80,85.40,80.66,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,mmio_only_trace,396,33,estimated,NA,NA,NA,NA,85.40,92.70,90.33,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,interrupt_only_trace,96,8,estimated,NA,NA,NA,NA,96.46,98.23,97.66,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,interrupt_plus_mmio_trace,528,44,estimated,NA,NA,NA,NA,80.53,90.27,87.11,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,1,short,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,-51.03,24.48,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,uart_command_bug,failing,1,short,v1_replaycapsule_full,2772,132,measured,true,PASS,PASS,PASS,-2.21,48.89,32.32,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,uart_command_bug,failing,1,short,v2_minimal,144,16,estimated,NA,NA,NA,NA,94.69,97.35,96.48,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,uart_command_bug,failing,1,short,v2_core,392,47,estimated,NA,NA,NA,NA,85.55,92.77,90.43,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,uart_command_bug,failing,1,short,v2_hashed,392,47,estimated,NA,NA,NA,NA,85.55,92.77,90.43,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,uart_command_bug,failing,1,short,v2_diagnostic,1048,86,estimated,NA,NA,NA,NA,61.36,80.68,74.41,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,uart_command_bug,failing,1,short,v2_full,2128,132,estimated,NA,NA,NA,NA,21.53,60.77,48.05,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,full_instruction_trace,2712,339,estimated,NA,NA,NA,NA,0.00,50.00,33.79,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,full_commit_trace,5424,339,estimated,NA,NA,NA,NA,-100.00,0.00,-32.42,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,pc_only_trace,1356,339,estimated,NA,NA,NA,NA,50.00,75.00,66.89,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,branch_trace,504,42,estimated,NA,NA,NA,NA,81.42,90.71,87.70,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,load_store_trace,792,66,estimated,NA,NA,NA,NA,70.80,85.40,80.66,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,mmio_only_trace,396,33,estimated,NA,NA,NA,NA,85.40,92.70,90.33,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,interrupt_only_trace,96,8,estimated,NA,NA,NA,NA,96.46,98.23,97.66,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,interrupt_plus_mmio_trace,528,44,estimated,NA,NA,NA,NA,80.53,90.27,87.11,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,2,short,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,-51.03,24.48,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,uart_command_bug,failing,2,short,v1_replaycapsule_full,2772,132,measured,true,PASS,PASS,PASS,-2.21,48.89,32.32,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,uart_command_bug,failing,2,short,v2_minimal,144,16,estimated,NA,NA,NA,NA,94.69,97.35,96.48,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,uart_command_bug,failing,2,short,v2_core,392,47,estimated,NA,NA,NA,NA,85.55,92.77,90.43,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,uart_command_bug,failing,2,short,v2_hashed,392,47,estimated,NA,NA,NA,NA,85.55,92.77,90.43,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,uart_command_bug,failing,2,short,v2_diagnostic,1048,86,estimated,NA,NA,NA,NA,61.36,80.68,74.41,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,uart_command_bug,failing,2,short,v2_full,2128,132,estimated,NA,NA,NA,NA,21.53,60.77,48.05,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,full_instruction_trace,2712,339,estimated,NA,NA,NA,NA,0.00,50.00,33.79,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,full_commit_trace,5424,339,estimated,NA,NA,NA,NA,-100.00,0.00,-32.42,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,pc_only_trace,1356,339,estimated,NA,NA,NA,NA,50.00,75.00,66.89,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,branch_trace,504,42,estimated,NA,NA,NA,NA,81.42,90.71,87.70,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,load_store_trace,792,66,estimated,NA,NA,NA,NA,70.80,85.40,80.66,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,mmio_only_trace,396,33,estimated,NA,NA,NA,NA,85.40,92.70,90.33,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,interrupt_only_trace,96,8,estimated,NA,NA,NA,NA,96.46,98.23,97.66,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,interrupt_plus_mmio_trace,528,44,estimated,NA,NA,NA,NA,80.53,90.27,87.11,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,3,short,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,-51.03,24.48,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,uart_command_bug,failing,3,short,v1_replaycapsule_full,2772,132,measured,true,PASS,PASS,PASS,-2.21,48.89,32.32,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,uart_command_bug,failing,3,short,v2_minimal,144,16,estimated,NA,NA,NA,NA,94.69,97.35,96.48,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,uart_command_bug,failing,3,short,v2_core,392,47,estimated,NA,NA,NA,NA,85.55,92.77,90.43,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,uart_command_bug,failing,3,short,v2_hashed,392,47,estimated,NA,NA,NA,NA,85.55,92.77,90.43,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,uart_command_bug,failing,3,short,v2_diagnostic,1048,86,estimated,NA,NA,NA,NA,61.36,80.68,74.41,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,full,uart_command_bug,failing,3,short,v2_full,2128,132,estimated,NA,NA,NA,NA,21.53,60.77,48.05,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,full_instruction_trace,2712,339,estimated,NA,NA,NA,NA,0.00,50.00,33.79,false,ESTIMATED formula=commits*(pc+instruction=8B)
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,full_commit_trace,5424,339,estimated,NA,NA,NA,NA,-100.00,0.00,-32.42,false,ESTIMATED formula=commits*(pc+instruction+digest=16B)
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,pc_only_trace,1356,339,estimated,NA,NA,NA,NA,50.00,75.00,66.89,false,ESTIMATED formula=commits*pc32
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,branch_trace,504,42,estimated,NA,NA,NA,NA,81.42,90.71,87.70,false,ESTIMATED branch trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,load_store_trace,792,66,estimated,NA,NA,NA,NA,70.80,85.40,80.66,false,ESTIMATED load/store trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,mmio_only_trace,396,33,estimated,NA,NA,NA,NA,85.40,92.70,90.33,false,ESTIMATED MMIO-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,interrupt_only_trace,96,8,estimated,NA,NA,NA,NA,96.46,98.23,97.66,false,ESTIMATED interrupt-only trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,interrupt_plus_mmio_trace,528,44,estimated,NA,NA,NA,NA,80.53,90.27,87.11,false,ESTIMATED interrupt+MMIO trace proxy
baseline,trace_or_snapshot,uart_command_bug,failing,4,short,snapshot_at_failure,4096,1,estimated,NA,NA,NA,NA,-51.03,24.48,0.00,true,ESTIMATED fixed 4KiB state snapshot
v1,full,uart_command_bug,failing,4,short,v1_replaycapsule_full,2772,132,measured,true,PASS,PASS,PASS,-2.21,48.89,32.32,true,MEASURED from workload_scaling capsule_bytes
v2,minimal,uart_command_bug,failing,4,short,v2_minimal,144,16,estimated,NA,NA,NA,NA,94.69,97.35,96.48,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,core,uart_command_bug,failing,4,short,v2_core,392,47,estimated,NA,NA,NA,NA,85.55,92.77,90.43,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,hashed,uart_command_bug,failing,4,short,v2_hashed,392,47,estimated,NA,NA,NA,NA,85.55,92.77,90.43,false,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
v2,diagnostic,uart_command_bug,failing,4,short,v2_diagnostic,1048,86,estimated,NA,NA,NA,NA,61.36,80.68,74.41,true,ESTIMATED v2 compressed capsule size; no v2 replay PASS claimed
